Linha,Rotulo Verdadeiro,Rotulo Classificado
23677,3.0,3.0
23678,1.0,1.0
23679,6.0,3.0
23680,3.0,3.0
23681,1.0,1.0
23682,6.0,3.0
23683,6.0,3.0
23684,3.0,3.0
23685,6.0,3.0
23686,1.0,1.0
23687,6.0,3.0
23688,1.0,1.0
23689,6.0,3.0
23690,1.0,1.0
23691,6.0,3.0
23692,3.0,3.0
23693,1.0,1.0
23694,1.0,1.0
23695,3.0,3.0
23696,1.0,1.0
23697,6.0,3.0
23698,1.0,1.0
23699,3.0,3.0
23700,6.0,3.0
23701,6.0,3.0
23702,1.0,1.0
23703,6.0,3.0
23704,1.0,1.0
23705,6.0,3.0
23706,6.0,3.0
23707,6.0,3.0
23708,1.0,1.0
23709,1.0,1.0
23710,3.0,3.0
23711,3.0,3.0
23712,1.0,1.0
23713,1.0,1.0
23714,1.0,1.0
23715,3.0,3.0
23716,6.0,3.0
23717,1.0,1.0
23718,1.0,1.0
23719,1.0,1.0
23720,6.0,3.0
23721,1.0,1.0
23722,6.0,3.0
23723,6.0,3.0
23724,3.0,3.0
23725,6.0,3.0
23726,6.0,3.0
23727,1.0,1.0
23728,6.0,3.0
23729,6.0,3.0
23730,3.0,3.0
23731,1.0,1.0
23732,1.0,1.0
23733,1.0,1.0
23734,6.0,3.0
23735,1.0,1.0
23736,1.0,1.0
23737,1.0,1.0
23738,1.0,1.0
23739,6.0,3.0
23740,6.0,3.0
23741,6.0,3.0
23742,1.0,1.0
23743,3.0,3.0
23744,1.0,1.0
23745,3.0,3.0
23746,6.0,3.0
23747,1.0,1.0
23748,6.0,3.0
23749,3.0,3.0
23750,1.0,1.0
23751,3.0,3.0
23752,6.0,3.0
23753,3.0,3.0
23754,6.0,3.0
23755,3.0,3.0
23756,6.0,3.0
23757,1.0,1.0
23758,1.0,1.0
23759,1.0,1.0
23760,6.0,3.0
23761,3.0,3.0
23762,6.0,3.0
23763,1.0,1.0
23764,3.0,3.0
23765,1.0,1.0
23766,6.0,3.0
23767,6.0,3.0
23768,6.0,3.0
23769,3.0,3.0
23770,1.0,1.0
23771,1.0,1.0
23772,1.0,1.0
23773,3.0,3.0
23774,1.0,1.0
23775,3.0,3.0
23776,6.0,3.0
23777,6.0,3.0
23778,3.0,3.0
23779,3.0,3.0
23780,1.0,1.0
23781,3.0,3.0
23782,6.0,3.0
23783,6.0,3.0
23784,6.0,3.0
23785,1.0,1.0
23786,1.0,1.0
23787,3.0,3.0
23788,1.0,1.0
23789,1.0,1.0
23790,1.0,1.0
23791,3.0,3.0
23792,3.0,3.0
23793,6.0,3.0
23794,6.0,3.0
23795,6.0,3.0
23796,6.0,3.0
23797,6.0,3.0
23798,6.0,3.0
23799,6.0,3.0
23800,1.0,1.0
23801,6.0,3.0
23802,1.0,1.0
23803,3.0,3.0
23804,6.0,3.0
23805,6.0,3.0
23806,3.0,3.0
23807,3.0,3.0
23808,1.0,1.0
23809,6.0,3.0
23810,6.0,3.0
23811,1.0,1.0
23812,3.0,3.0
23813,6.0,3.0
23814,6.0,3.0
23815,1.0,1.0
23816,3.0,3.0
23817,6.0,3.0
23818,6.0,3.0
23819,6.0,3.0
23820,1.0,1.0
23821,1.0,1.0
23822,6.0,3.0
23823,6.0,3.0
23824,3.0,3.0
23825,3.0,3.0
23826,6.0,3.0
23827,1.0,1.0
23828,1.0,1.0
23829,6.0,3.0
23830,6.0,3.0
23831,1.0,1.0
23832,3.0,3.0
23833,1.0,1.0
23834,3.0,3.0
23835,1.0,1.0
23836,3.0,3.0
23837,3.0,3.0
23838,1.0,1.0
23839,3.0,3.0
23840,1.0,1.0
23841,1.0,1.0
23842,1.0,1.0
23843,6.0,3.0
23844,1.0,1.0
23845,1.0,1.0
23846,6.0,3.0
23847,3.0,3.0
23848,3.0,3.0
23849,3.0,3.0
23850,6.0,3.0
23851,6.0,3.0
23852,6.0,3.0
23853,6.0,3.0
23854,6.0,3.0
23855,3.0,3.0
23856,6.0,3.0
23857,3.0,3.0
23858,3.0,3.0
23859,3.0,3.0
23860,6.0,3.0
23861,1.0,1.0
23862,3.0,3.0
23863,1.0,1.0
23864,6.0,3.0
23865,6.0,3.0
23866,6.0,3.0
23867,6.0,3.0
23868,3.0,3.0
23869,6.0,3.0
23870,1.0,1.0
23871,1.0,1.0
23872,6.0,3.0
23873,1.0,1.0
23874,6.0,3.0
23875,1.0,1.0
23876,6.0,3.0
23877,6.0,3.0
23878,1.0,1.0
23879,3.0,3.0
23880,1.0,1.0
23881,6.0,3.0
23882,6.0,3.0
23883,6.0,3.0
23884,1.0,1.0
23885,1.0,1.0
23886,1.0,1.0
23887,1.0,1.0
23888,6.0,3.0
23889,1.0,1.0
23890,6.0,3.0
23891,6.0,3.0
23892,6.0,3.0
23893,3.0,3.0
23894,1.0,1.0
23895,3.0,3.0
23896,6.0,3.0
23897,3.0,3.0
23898,3.0,3.0
23899,6.0,3.0
23900,6.0,3.0
23901,6.0,3.0
23902,6.0,3.0
23903,3.0,3.0
23904,3.0,3.0
23905,6.0,3.0
23906,1.0,1.0
23907,6.0,3.0
23908,1.0,1.0
23909,3.0,3.0
23910,1.0,1.0
23911,6.0,3.0
23912,6.0,3.0
23913,1.0,1.0
23914,3.0,3.0
23915,6.0,3.0
23916,6.0,3.0
23917,1.0,1.0
23918,1.0,1.0
23919,6.0,3.0
23920,1.0,1.0
23921,6.0,3.0
23922,6.0,3.0
23923,1.0,1.0
23924,3.0,3.0
23925,6.0,3.0
23926,1.0,1.0
23927,6.0,3.0
23928,1.0,1.0
23929,6.0,3.0
23930,6.0,3.0
23931,6.0,3.0
23932,6.0,3.0
23933,6.0,3.0
23934,6.0,3.0
23935,6.0,3.0
23936,1.0,1.0
23937,3.0,3.0
23938,1.0,1.0
23939,1.0,1.0
23940,6.0,3.0
23941,1.0,1.0
23942,1.0,1.0
23943,1.0,1.0
23944,1.0,1.0
23945,1.0,1.0
23946,3.0,3.0
23947,6.0,3.0
23948,6.0,3.0
23949,6.0,3.0
23950,6.0,3.0
23951,1.0,1.0
23952,6.0,3.0
23953,6.0,3.0
23954,1.0,1.0
23955,1.0,1.0
23956,3.0,3.0
23957,1.0,1.0
23958,3.0,3.0
23959,1.0,1.0
23960,1.0,1.0
23961,1.0,1.0
23962,6.0,3.0
23963,1.0,1.0
23964,6.0,3.0
23965,3.0,3.0
23966,6.0,3.0
23967,3.0,3.0
23968,6.0,3.0
23969,6.0,3.0
23970,6.0,3.0
23971,6.0,3.0
23972,3.0,3.0
23973,3.0,3.0
23974,1.0,1.0
23975,6.0,3.0
23976,6.0,3.0
23977,1.0,1.0
23978,3.0,3.0
23979,1.0,1.0
23980,3.0,3.0
23981,6.0,3.0
23982,1.0,1.0
23983,3.0,3.0
23984,6.0,3.0
23985,3.0,3.0
23986,6.0,3.0
23987,6.0,3.0
23988,3.0,3.0
23989,3.0,3.0
23990,3.0,3.0
23991,3.0,3.0
23992,6.0,3.0
23993,3.0,3.0
23994,1.0,1.0
23995,3.0,3.0
23996,3.0,3.0
23997,1.0,1.0
23998,3.0,3.0
23999,1.0,1.0
24000,6.0,3.0
24001,6.0,3.0
24002,6.0,3.0
24003,6.0,3.0
24004,3.0,3.0
24005,6.0,3.0
24006,3.0,3.0
24007,1.0,1.0
24008,6.0,3.0
24009,6.0,3.0
24010,1.0,1.0
24011,6.0,3.0
24012,1.0,1.0
24013,1.0,1.0
24014,6.0,3.0
24015,6.0,3.0
24016,1.0,1.0
24017,3.0,3.0
24018,1.0,1.0
24019,1.0,1.0
24020,6.0,3.0
24021,6.0,3.0
24022,3.0,3.0
24023,3.0,3.0
24024,3.0,3.0
24025,6.0,3.0
24026,6.0,3.0
24027,6.0,3.0
24028,1.0,1.0
24029,3.0,3.0
24030,3.0,3.0
24031,6.0,3.0
24032,3.0,3.0
24033,3.0,3.0
24034,1.0,1.0
24035,1.0,1.0
24036,1.0,1.0
24037,3.0,3.0
24038,6.0,3.0
24039,1.0,1.0
24040,1.0,1.0
24041,1.0,1.0
24042,1.0,1.0
24043,6.0,3.0
24044,6.0,3.0
24045,3.0,3.0
24046,1.0,1.0
24047,1.0,1.0
24048,1.0,1.0
24049,6.0,3.0
24050,6.0,3.0
24051,6.0,3.0
24052,1.0,1.0
24053,1.0,1.0
24054,3.0,3.0
24055,6.0,3.0
24056,6.0,3.0
24057,1.0,1.0
24058,6.0,3.0
24059,1.0,1.0
24060,6.0,3.0
24061,6.0,3.0
24062,6.0,3.0
24063,6.0,3.0
24064,1.0,1.0
24065,6.0,3.0
24066,1.0,1.0
24067,6.0,3.0
24068,3.0,3.0
24069,3.0,3.0
24070,3.0,3.0
24071,3.0,3.0
24072,6.0,3.0
24073,1.0,1.0
24074,3.0,3.0
24075,3.0,3.0
24076,6.0,3.0
24077,6.0,3.0
24078,6.0,3.0
24079,1.0,1.0
24080,1.0,1.0
24081,6.0,3.0
24082,1.0,1.0
24083,6.0,3.0
24084,3.0,3.0
24085,1.0,1.0
24086,6.0,3.0
24087,6.0,3.0
24088,1.0,1.0
24089,1.0,1.0
24090,1.0,1.0
24091,1.0,1.0
24092,6.0,3.0
24093,3.0,3.0
24094,6.0,3.0
24095,6.0,3.0
24096,6.0,3.0
24097,6.0,3.0
24098,1.0,1.0
24099,6.0,3.0
24100,3.0,3.0
24101,1.0,1.0
24102,1.0,1.0
24103,6.0,3.0
24104,1.0,1.0
24105,1.0,1.0
24106,3.0,3.0
24107,6.0,3.0
24108,6.0,3.0
24109,1.0,1.0
24110,3.0,3.0
24111,6.0,3.0
24112,1.0,1.0
24113,3.0,3.0
24114,3.0,3.0
24115,1.0,1.0
24116,1.0,1.0
24117,1.0,1.0
24118,6.0,3.0
24119,3.0,3.0
24120,1.0,1.0
24121,1.0,1.0
24122,1.0,1.0
24123,1.0,1.0
24124,1.0,1.0
24125,6.0,3.0
24126,6.0,3.0
24127,3.0,3.0
24128,6.0,3.0
24129,6.0,3.0
24130,3.0,3.0
24131,6.0,3.0
24132,3.0,3.0
24133,6.0,3.0
24134,1.0,1.0
24135,6.0,3.0
24136,3.0,3.0
24137,3.0,3.0
24138,3.0,3.0
24139,3.0,3.0
24140,6.0,3.0
24141,6.0,3.0
24142,3.0,3.0
24143,3.0,3.0
24144,6.0,3.0
24145,3.0,3.0
24146,6.0,3.0
24147,3.0,3.0
24148,6.0,3.0
24149,6.0,3.0
24150,6.0,3.0
24151,1.0,1.0
24152,1.0,1.0
24153,3.0,3.0
24154,6.0,3.0
24155,1.0,1.0
24156,6.0,3.0
24157,6.0,3.0
24158,3.0,3.0
24159,6.0,3.0
24160,3.0,3.0
24161,1.0,1.0
24162,6.0,3.0
24163,1.0,1.0
24164,1.0,1.0
24165,6.0,3.0
24166,6.0,3.0
24167,6.0,3.0
24168,3.0,3.0
24169,3.0,3.0
24170,6.0,3.0
24171,6.0,3.0
24172,6.0,3.0
24173,3.0,3.0
24174,3.0,3.0
24175,3.0,3.0
24176,6.0,3.0
24177,6.0,3.0
24178,6.0,3.0
24179,1.0,1.0
24180,1.0,1.0
24181,6.0,3.0
24182,1.0,1.0
24183,6.0,3.0
24184,3.0,3.0
24185,3.0,3.0
24186,1.0,1.0
24187,6.0,3.0
24188,3.0,3.0
24189,6.0,3.0
24190,1.0,1.0
24191,6.0,3.0
24192,3.0,3.0
24193,1.0,1.0
24194,1.0,1.0
24195,1.0,1.0
24196,6.0,3.0
24197,1.0,1.0
24198,6.0,3.0
24199,1.0,1.0
24200,6.0,3.0
24201,1.0,1.0
24202,6.0,3.0
24203,6.0,3.0
24204,6.0,3.0
24205,6.0,3.0
24206,6.0,3.0
24207,1.0,1.0
24208,3.0,3.0
24209,6.0,3.0
24210,3.0,3.0
24211,6.0,3.0
24212,6.0,3.0
24213,1.0,1.0
24214,6.0,3.0
24215,6.0,3.0
24216,6.0,3.0
24217,1.0,1.0
24218,6.0,3.0
24219,6.0,3.0
24220,6.0,3.0
24221,6.0,3.0
24222,1.0,1.0
24223,1.0,1.0
24224,1.0,1.0
24225,3.0,3.0
24226,6.0,3.0
24227,6.0,3.0
24228,6.0,3.0
24229,1.0,1.0
24230,6.0,3.0
24231,6.0,3.0
24232,1.0,1.0
24233,1.0,1.0
24234,6.0,3.0
24235,6.0,3.0
24236,1.0,1.0
24237,1.0,1.0
24238,6.0,3.0
24239,1.0,1.0
24240,6.0,3.0
24241,3.0,3.0
24242,1.0,1.0
24243,1.0,1.0
24244,6.0,3.0
24245,3.0,3.0
24246,6.0,3.0
24247,6.0,3.0
24248,1.0,1.0
24249,6.0,3.0
24250,3.0,3.0
24251,6.0,3.0
24252,3.0,3.0
24253,6.0,3.0
24254,1.0,1.0
24255,3.0,3.0
24256,6.0,3.0
24257,6.0,3.0
24258,3.0,3.0
24259,6.0,3.0
24260,6.0,3.0
24261,3.0,3.0
24262,1.0,1.0
24263,3.0,3.0
24264,6.0,3.0
24265,1.0,1.0
24266,6.0,3.0
24267,1.0,1.0
24268,6.0,3.0
24269,6.0,3.0
24270,6.0,3.0
24271,1.0,1.0
24272,6.0,3.0
24273,3.0,3.0
24274,6.0,3.0
24275,6.0,3.0
24276,6.0,3.0
24277,1.0,1.0
24278,6.0,3.0
24279,3.0,3.0
24280,1.0,1.0
24281,6.0,3.0
24282,6.0,3.0
24283,3.0,3.0
24284,6.0,3.0
24285,3.0,3.0
24286,3.0,3.0
24287,1.0,1.0
24288,6.0,3.0
24289,6.0,3.0
24290,6.0,3.0
24291,6.0,3.0
24292,1.0,1.0
24293,6.0,3.0
24294,6.0,3.0
24295,1.0,1.0
24296,6.0,3.0
24297,6.0,3.0
24298,6.0,3.0
24299,1.0,1.0
24300,1.0,1.0
24301,3.0,3.0
24302,6.0,3.0
24303,1.0,1.0
24304,3.0,3.0
24305,1.0,1.0
24306,6.0,3.0
24307,3.0,3.0
24308,1.0,1.0
24309,6.0,3.0
24310,6.0,3.0
24311,3.0,3.0
24312,6.0,3.0
24313,1.0,1.0
24314,6.0,3.0
24315,1.0,1.0
24316,3.0,3.0
24317,1.0,1.0
24318,3.0,3.0
24319,1.0,1.0
24320,1.0,1.0
24321,6.0,3.0
24322,1.0,1.0
24323,6.0,3.0
24324,6.0,3.0
24325,6.0,3.0
24326,1.0,1.0
24327,6.0,3.0
24328,3.0,3.0
24329,6.0,3.0
24330,6.0,3.0
24331,6.0,3.0
24332,3.0,3.0
24333,3.0,3.0
24334,6.0,3.0
24335,6.0,3.0
24336,1.0,1.0
24337,1.0,1.0
24338,6.0,3.0
24339,1.0,1.0
24340,3.0,3.0
24341,3.0,3.0
24342,6.0,3.0
24343,6.0,3.0
24344,6.0,3.0
24345,6.0,3.0
24346,6.0,3.0
24347,6.0,3.0
24348,1.0,1.0
24349,1.0,1.0
24350,1.0,1.0
24351,1.0,1.0
24352,6.0,3.0
24353,1.0,1.0
24354,1.0,1.0
24355,1.0,1.0
24356,1.0,1.0
24357,6.0,3.0
24358,6.0,3.0
24359,1.0,1.0
24360,6.0,3.0
24361,3.0,3.0
24362,6.0,3.0
24363,3.0,3.0
24364,3.0,3.0
24365,6.0,3.0
24366,3.0,3.0
24367,3.0,3.0
24368,1.0,1.0
24369,1.0,1.0
24370,1.0,1.0
24371,1.0,1.0
24372,6.0,3.0
24373,6.0,3.0
24374,6.0,3.0
24375,1.0,1.0
24376,6.0,3.0
24377,1.0,1.0
24378,6.0,3.0
24379,6.0,3.0
24380,6.0,3.0
24381,6.0,3.0
24382,6.0,3.0
24383,6.0,3.0
24384,6.0,3.0
24385,1.0,1.0
24386,6.0,3.0
24387,6.0,3.0
24388,6.0,3.0
24389,3.0,3.0
24390,6.0,3.0
24391,3.0,3.0
24392,6.0,3.0
24393,3.0,3.0
24394,3.0,3.0
24395,1.0,1.0
24396,3.0,3.0
24397,3.0,3.0
24398,1.0,1.0
24399,6.0,3.0
24400,3.0,3.0
24401,6.0,3.0
24402,6.0,3.0
24403,1.0,1.0
24404,3.0,3.0
24405,1.0,1.0
24406,3.0,3.0
24407,6.0,3.0
24408,3.0,3.0
24409,6.0,3.0
24410,6.0,3.0
24411,3.0,3.0
24412,6.0,3.0
24413,1.0,1.0
24414,1.0,1.0
24415,1.0,1.0
24416,6.0,3.0
24417,3.0,3.0
24418,3.0,3.0
24419,6.0,3.0
24420,6.0,3.0
24421,6.0,3.0
24422,3.0,3.0
24423,1.0,1.0
24424,6.0,3.0
24425,6.0,3.0
24426,1.0,1.0
24427,3.0,3.0
24428,6.0,3.0
24429,6.0,3.0
24430,6.0,3.0
24431,6.0,3.0
24432,3.0,3.0
24433,3.0,3.0
24434,1.0,1.0
24435,3.0,3.0
24436,6.0,3.0
24437,6.0,3.0
24438,3.0,3.0
24439,6.0,3.0
24440,3.0,3.0
24441,3.0,3.0
24442,6.0,3.0
24443,3.0,3.0
24444,1.0,1.0
24445,1.0,1.0
24446,6.0,3.0
24447,6.0,3.0
24448,1.0,1.0
24449,3.0,3.0
24450,6.0,3.0
24451,1.0,1.0
24452,1.0,1.0
24453,1.0,1.0
24454,6.0,3.0
24455,6.0,3.0
24456,6.0,3.0
24457,3.0,3.0
24458,6.0,3.0
24459,1.0,1.0
24460,3.0,3.0
24461,3.0,3.0
24462,3.0,3.0
24463,1.0,1.0
24464,6.0,3.0
24465,6.0,3.0
24466,3.0,3.0
24467,3.0,3.0
24468,6.0,3.0
24469,6.0,3.0
24470,1.0,1.0
24471,6.0,3.0
24472,6.0,3.0
24473,1.0,1.0
24474,6.0,3.0
24475,6.0,3.0
24476,1.0,1.0
24477,6.0,3.0
24478,6.0,3.0
24479,6.0,3.0
24480,6.0,3.0
24481,3.0,3.0
24482,1.0,1.0
24483,3.0,3.0
24484,1.0,1.0
24485,6.0,3.0
24486,3.0,3.0
24487,6.0,3.0
24488,6.0,3.0
24489,3.0,3.0
24490,6.0,3.0
24491,6.0,3.0
24492,6.0,3.0
24493,3.0,3.0
24494,6.0,3.0
24495,1.0,1.0
24496,1.0,1.0
24497,6.0,3.0
24498,6.0,3.0
24499,1.0,1.0
24500,1.0,1.0
24501,3.0,3.0
24502,1.0,1.0
24503,1.0,1.0
24504,6.0,3.0
24505,1.0,1.0
24506,6.0,3.0
24507,1.0,1.0
24508,1.0,1.0
24509,3.0,3.0
24510,6.0,3.0
24511,1.0,1.0
24512,6.0,3.0
24513,3.0,3.0
24514,6.0,3.0
24515,6.0,3.0
24516,3.0,3.0
24517,6.0,3.0
24518,3.0,3.0
24519,1.0,1.0
24520,1.0,1.0
24521,1.0,1.0
24522,1.0,1.0
24523,1.0,1.0
24524,6.0,3.0
24525,1.0,1.0
24526,3.0,3.0
24527,3.0,3.0
24528,6.0,3.0
24529,6.0,3.0
24530,1.0,1.0
24531,6.0,3.0
24532,6.0,3.0
24533,3.0,3.0
24534,6.0,3.0
24535,6.0,3.0
24536,6.0,3.0
24537,1.0,1.0
24538,3.0,3.0
24539,6.0,3.0
24540,3.0,3.0
24541,6.0,3.0
24542,1.0,1.0
24543,1.0,1.0
24544,6.0,3.0
24545,6.0,3.0
24546,1.0,1.0
24547,3.0,3.0
24548,6.0,3.0
24549,3.0,3.0
24550,6.0,3.0
24551,1.0,1.0
24552,6.0,3.0
24553,6.0,3.0
24554,3.0,3.0
24555,6.0,3.0
24556,3.0,3.0
24557,3.0,3.0
24558,6.0,3.0
24559,1.0,1.0
24560,6.0,3.0
24561,6.0,3.0
24562,3.0,3.0
24563,1.0,1.0
24564,3.0,3.0
24565,3.0,3.0
24566,6.0,3.0
24567,1.0,1.0
24568,6.0,3.0
24569,1.0,1.0
24570,1.0,1.0
24571,1.0,1.0
24572,3.0,3.0
24573,3.0,3.0
24574,3.0,3.0
24575,3.0,3.0
24576,3.0,3.0
24577,1.0,1.0
24578,6.0,3.0
24579,6.0,3.0
24580,1.0,1.0
24581,1.0,1.0
24582,3.0,3.0
24583,1.0,1.0
24584,1.0,1.0
24585,6.0,3.0
24586,6.0,3.0
24587,6.0,3.0
24588,1.0,1.0
24589,6.0,3.0
24590,1.0,1.0
24591,3.0,3.0
24592,1.0,1.0
24593,1.0,1.0
24594,6.0,3.0
24595,3.0,3.0
24596,6.0,3.0
24597,6.0,3.0
24598,6.0,3.0
24599,6.0,3.0
24600,3.0,3.0
24601,3.0,3.0
24602,1.0,1.0
24603,3.0,3.0
24604,1.0,1.0
24605,1.0,1.0
24606,6.0,3.0
24607,6.0,3.0
24608,6.0,3.0
24609,1.0,1.0
24610,6.0,3.0
24611,1.0,1.0
24612,1.0,1.0
24613,6.0,3.0
24614,3.0,3.0
24615,6.0,3.0
24616,6.0,3.0
24617,1.0,1.0
24618,3.0,3.0
24619,3.0,3.0
24620,6.0,3.0
24621,6.0,3.0
24622,6.0,3.0
24623,6.0,3.0
24624,3.0,3.0
24625,1.0,1.0
24626,6.0,3.0
24627,6.0,3.0
24628,3.0,3.0
24629,1.0,1.0
24630,6.0,3.0
24631,1.0,1.0
24632,1.0,1.0
24633,1.0,1.0
24634,6.0,3.0
24635,6.0,3.0
24636,6.0,3.0
24637,3.0,3.0
24638,1.0,1.0
24639,1.0,1.0
24640,6.0,3.0
24641,6.0,3.0
24642,6.0,3.0
24643,6.0,3.0
24644,1.0,1.0
24645,6.0,3.0
24646,3.0,3.0
24647,6.0,3.0
24648,1.0,1.0
24649,6.0,3.0
24650,3.0,3.0
24651,3.0,3.0
24652,1.0,1.0
24653,1.0,1.0
24654,6.0,3.0
24655,6.0,3.0
24656,1.0,1.0
24657,3.0,3.0
24658,1.0,1.0
24659,6.0,3.0
24660,1.0,1.0
24661,6.0,3.0
24662,1.0,1.0
24663,6.0,3.0
24664,6.0,3.0
24665,1.0,1.0
24666,1.0,1.0
24667,1.0,1.0
24668,6.0,3.0
24669,6.0,3.0
24670,6.0,3.0
24671,1.0,1.0
24672,6.0,3.0
24673,3.0,3.0
24674,3.0,3.0
24675,1.0,1.0
24676,1.0,1.0
24677,1.0,1.0
24678,1.0,1.0
24679,6.0,3.0
24680,6.0,3.0
24681,3.0,3.0
24682,6.0,3.0
24683,6.0,3.0
24684,3.0,3.0
24685,6.0,3.0
24686,3.0,3.0
24687,6.0,3.0
24688,3.0,3.0
24689,1.0,1.0
24690,3.0,3.0
24691,6.0,3.0
24692,3.0,3.0
24693,1.0,1.0
24694,6.0,3.0
24695,6.0,3.0
24696,6.0,3.0
24697,1.0,1.0
24698,6.0,3.0
24699,3.0,3.0
24700,1.0,1.0
24701,6.0,3.0
24702,3.0,3.0
24703,6.0,3.0
24704,1.0,1.0
24705,1.0,1.0
24706,6.0,3.0
24707,6.0,3.0
24708,3.0,3.0
24709,6.0,3.0
24710,3.0,3.0
24711,6.0,3.0
24712,6.0,3.0
24713,6.0,3.0
24714,1.0,1.0
24715,1.0,1.0
24716,1.0,1.0
24717,3.0,3.0
24718,1.0,1.0
24719,3.0,3.0
24720,6.0,3.0
24721,1.0,1.0
24722,6.0,3.0
24723,1.0,1.0
24724,6.0,3.0
24725,6.0,3.0
24726,6.0,3.0
24727,6.0,3.0
24728,6.0,3.0
24729,3.0,3.0
24730,1.0,1.0
24731,1.0,1.0
24732,3.0,3.0
24733,3.0,3.0
24734,3.0,3.0
24735,3.0,3.0
24736,6.0,3.0
24737,6.0,3.0
24738,1.0,1.0
24739,3.0,3.0
24740,3.0,3.0
24741,1.0,1.0
24742,1.0,1.0
24743,1.0,1.0
24744,1.0,1.0
24745,1.0,1.0
24746,1.0,1.0
24747,6.0,3.0
24748,1.0,1.0
24749,6.0,3.0
24750,1.0,1.0
24751,3.0,3.0
24752,1.0,1.0
24753,1.0,1.0
24754,1.0,1.0
24755,6.0,3.0
24756,6.0,3.0
24757,1.0,1.0
24758,6.0,3.0
24759,1.0,1.0
24760,6.0,3.0
24761,6.0,3.0
24762,3.0,3.0
24763,6.0,3.0
24764,1.0,1.0
24765,6.0,3.0
24766,1.0,1.0
24767,6.0,3.0
24768,6.0,3.0
24769,6.0,3.0
24770,1.0,1.0
24771,6.0,3.0
24772,6.0,3.0
24773,1.0,1.0
24774,3.0,3.0
24775,3.0,3.0
24776,1.0,1.0
24777,3.0,3.0
24778,1.0,1.0
24779,1.0,1.0
24780,1.0,1.0
24781,6.0,3.0
24782,6.0,3.0
24783,3.0,3.0
24784,3.0,3.0
24785,3.0,3.0
24786,1.0,1.0
24787,6.0,3.0
24788,1.0,1.0
24789,6.0,3.0
24790,6.0,3.0
24791,1.0,1.0
24792,1.0,1.0
24793,1.0,1.0
24794,1.0,1.0
24795,1.0,1.0
24796,6.0,3.0
24797,6.0,3.0
24798,6.0,3.0
24799,1.0,1.0
24800,1.0,1.0
24801,6.0,3.0
24802,6.0,3.0
24803,6.0,3.0
24804,1.0,1.0
24805,6.0,3.0
24806,3.0,3.0
24807,3.0,3.0
24808,3.0,3.0
24809,1.0,1.0
24810,6.0,3.0
24811,6.0,3.0
24812,1.0,1.0
24813,6.0,3.0
24814,1.0,1.0
24815,6.0,3.0
24816,3.0,3.0
24817,1.0,1.0
24818,6.0,3.0
24819,3.0,3.0
24820,1.0,1.0
24821,6.0,3.0
24822,6.0,3.0
24823,6.0,3.0
24824,1.0,1.0
24825,6.0,3.0
24826,6.0,3.0
24827,1.0,1.0
24828,6.0,3.0
24829,1.0,1.0
24830,6.0,3.0
24831,6.0,3.0
24832,6.0,3.0
24833,3.0,3.0
24834,3.0,3.0
24835,1.0,1.0
24836,1.0,1.0
24837,6.0,3.0
24838,6.0,3.0
24839,6.0,3.0
24840,1.0,1.0
24841,6.0,3.0
24842,1.0,1.0
24843,1.0,1.0
24844,1.0,1.0
24845,6.0,3.0
24846,3.0,3.0
24847,1.0,1.0
24848,6.0,3.0
24849,6.0,3.0
24850,3.0,3.0
24851,1.0,1.0
24852,3.0,3.0
24853,1.0,1.0
24854,1.0,1.0
24855,3.0,3.0
24856,6.0,3.0
24857,1.0,1.0
24858,6.0,3.0
24859,3.0,3.0
24860,1.0,1.0
24861,1.0,1.0
24862,1.0,1.0
24863,1.0,1.0
24864,1.0,1.0
24865,6.0,3.0
24866,3.0,3.0
24867,6.0,3.0
24868,3.0,3.0
24869,6.0,3.0
24870,1.0,1.0
24871,1.0,1.0
24872,1.0,1.0
24873,1.0,1.0
24874,6.0,3.0
24875,3.0,3.0
24876,1.0,1.0
24877,6.0,3.0
24878,1.0,1.0
24879,1.0,1.0
24880,1.0,1.0
24881,6.0,3.0
24882,6.0,3.0
24883,1.0,1.0
24884,1.0,1.0
24885,6.0,3.0
24886,1.0,1.0
24887,6.0,3.0
24888,3.0,3.0
24889,6.0,3.0
24890,6.0,3.0
24891,6.0,3.0
24892,1.0,1.0
24893,6.0,3.0
24894,3.0,3.0
24895,3.0,3.0
24896,3.0,3.0
24897,6.0,3.0
24898,1.0,1.0
24899,1.0,1.0
24900,6.0,3.0
24901,1.0,1.0
24902,1.0,1.0
24903,1.0,1.0
24904,6.0,3.0
24905,3.0,3.0
24906,1.0,1.0
24907,1.0,1.0
24908,6.0,3.0
24909,1.0,1.0
24910,1.0,1.0
24911,6.0,3.0
24912,6.0,3.0
24913,6.0,3.0
24914,6.0,3.0
24915,3.0,3.0
24916,1.0,1.0
24917,1.0,1.0
24918,6.0,3.0
24919,1.0,1.0
24920,6.0,3.0
24921,6.0,3.0
24922,1.0,1.0
24923,3.0,3.0
24924,1.0,1.0
24925,3.0,3.0
24926,6.0,3.0
24927,3.0,3.0
24928,6.0,3.0
24929,6.0,3.0
24930,3.0,3.0
24931,6.0,3.0
24932,1.0,1.0
24933,3.0,3.0
24934,3.0,3.0
24935,1.0,1.0
24936,1.0,1.0
24937,3.0,3.0
24938,1.0,1.0
24939,3.0,3.0
24940,6.0,3.0
24941,3.0,3.0
24942,1.0,1.0
24943,6.0,3.0
24944,6.0,3.0
24945,3.0,3.0
24946,6.0,3.0
